Id,Prediction
112,-0.6077019902190657
113,-1.3265402787697773
114,-1.635195338100387
115,-0.8980890255946048
116,-1.9555045449785786
117,-0.5635167476564205
118,-1.8011623537505974
119,-0.24424576851850127
120,-1.5594207848448065
121,0.052910539394164825
122,-2.1424888183391846
123,-0.636696100100614
124,-1.6235571711366559
125,-0.8680378032106711
126,-2.162177759444767
127,0.7616780973351959
128,-1.2858438602455529
129,-0.38523491155936207
130,-1.1058387424306755
131,-0.6361162534017549
132,-1.4201487352438222
133,-0.7615544264991109
134,-1.9438731150902182
135,0.168411830206471
136,-1.9074720956036337
137,-1.3204059549472706
138,-0.49616360735027987
139,-2.319744932261811
140,-1.709212860432576
141,-1.4981375049282095
142,-0.5812008976178341
143,-1.2515420922763434
144,0.07705005800604105
145,-1.2718863562165008
146,-0.8341469348570203
147,-0.6528881896087332
148,0.320598939739589
149,-1.4419924092896326
150,-1.4204997459823876
151,-1.7847264889207177
152,-1.7958915107988063
153,-0.6093641164518175
154,-0.36800188845913523
155,-2.1021736622065936
156,-1.4964686574692896
157,-2.5321630222308396
158,-0.7967779965612927
159,-2.7648696964964685
160,-0.8360981183824452
161,-0.9816017256931318
162,-0.363051584039507
163,-2.3483880183128494
164,-2.2528855835987716
165,-1.1362737567799177
166,-1.2326288629786646
167,-0.3429121866435594
168,-0.8261783337225246
169,-1.460270741101264
170,-0.260138800110464
171,-1.4498145471655177
172,0.29948133778026625
173,-0.007709826437279454
174,-0.7562039689514493
175,-0.15460428198344814
176,-0.8370730133409361
177,0.5312426544824415
178,-0.74571794595747
179,-1.200385001065424
180,-0.8648339854340102
181,-1.95981825063407
182,-0.6014756035130856
183,-0.9562405292004764
184,-0.5413813785320644
185,-0.9559271729038232
186,-2.2563739739186572
187,-1.422603297098458
188,-0.004957826259741196
189,-2.0336363942849185
190,-1.2751330750444054
191,-1.517211856812813
192,-1.9620087822892518
193,-0.8063605728671589
194,-0.49232258329028433
195,-1.777805003911997
196,-0.9856712871522905
197,-1.2178469800656335
198,-1.5091713549172903
199,-2.267156228518673
200,-0.36057352430234607
201,-1.4640456168862974
202,-2.466296966867458
203,-2.693570579200647
204,-1.4411318242732414
205,-1.3277700351428472
206,0.26745647897039637
207,-0.7336481106747466
208,-1.726418431441085
209,-0.4915320702261935
210,-1.3281221384117108
211,-1.0551732435945624
212,-0.8451305217810611
213,-1.585844331853459
214,-2.799201106778163
215,0.605970830046624
216,-2.6754934351977497
217,0.20553524908234327
218,-2.2347154451630433
219,-0.8003179188161097
220,-0.555820967096583
221,-1.794035573825034
222,-2.829654519677054
223,-1.6850739772213943
224,-1.9419508506926286
225,-0.37695697910131293
226,-0.3806938476971849
227,-1.899191379854688
228,-0.9968719566079556
229,-2.0668523006479855
230,-1.4733305435301487
231,-0.937415377041058
232,-1.7308873006465555
233,-1.0955395359279223
234,-2.276376591633631
235,-2.1531335185453457
236,-0.1270279739900508
237,-1.5850274481630056
238,-1.817231482931359
239,-1.918956282513512
240,-0.3989212469790872
241,-1.4194865851631095
242,-0.8745844052397963
243,-1.3449921102444569
244,-1.2426980346041165
245,-1.6315359378423244
246,-1.6403396384106437
247,-1.961376482371272
248,-0.9245934761503826
249,-2.1426195877835603
250,-1.3582966150667692
251,-2.3832357742520145
252,-1.4309635925753235
253,-2.2840290624613524
254,-2.3327403401254845
255,-1.999351930681851
256,-1.6150235673997606
257,-0.6157427217150016
258,-1.8829690730560582
259,-0.8057476916185841
260,-2.1749006544092704
261,-1.9479691819451346
262,-1.471981749369434
263,-1.6567668473309571
264,-0.325328376324374
265,-1.0257297000267818
266,-1.9907784530308978
267,0.1473841018753401
268,-2.360362317438011
269,-0.7456688554168082
270,-1.5168240203990435
271,-1.9204453496358036
272,-1.0015080239116878
273,-0.023993581316254543
274,-1.0305034093924659
275,-1.4352319313015067
276,-2.4227547532711085
277,-1.2558008127032585
278,-0.210998283186186
279,-2.7710783129223913
280,-2.0878101658392434
281,-0.8862796313704235
282,-1.6846034811593074
283,-0.7478575777554995
284,-2.493116391725884
285,-1.9180473119475887
286,-0.49287702849894965
287,-1.9782578172277432
288,-1.8526434687354973
289,-1.823050475415069
290,-1.858001269119778
291,-0.42636156447573476
292,-1.3569794501587864
293,-1.1092987728597548
294,-2.4018783427907118
295,-1.7562595869304418
296,-0.710304838377001
297,-1.7552284299483623
298,-2.258994451812465
299,-1.3450747722351293
300,-2.3040695731923524
301,-0.1783883771831419
302,-1.1630602300995114
303,-0.6565783344726663
304,-0.739962123818729
305,-2.234499311890396
306,-0.3771696020546633
307,-1.9169640373221688
308,-1.149669191793735
309,-1.8208300982925578
310,-0.7987954688386695
311,-1.524241834805716
312,-2.2372978576999434
313,-1.7726160702206426
314,-1.6316842331435337
315,-1.8882224969184818
316,-0.9972095132531129
317,-2.0611348346999723
318,-1.1886305491143752
319,-1.5294993056307025
320,-0.055147068400816485
321,-1.5706058149830624
322,-0.88161939464533
323,-1.0467128934079701
324,-0.896312465299838
325,-1.7266403884630246
326,-0.23672332923833267
327,-0.9301019181315577
328,-1.486183867472613
329,-0.03850391374041107
330,-1.794981818278925
331,-0.7871682057362911
332,-1.700638894902602
333,-0.7269550708022571
334,-0.6273707224474607
335,0.03778811180359247
336,-0.9246952463621593
337,0.34837780556461073
338,-1.540888331269481
339,0.08758661924289529
340,-2.411911414313741
341,0.8041749491928365
342,-0.8333721068874571
343,-1.1632733520037957
344,0.25519330682693353
345,-0.7189325178933599
346,-1.6471705054553565
347,-1.3673763777162953
348,0.23260583109698793
349,-2.188582296987924
350,-1.8414281346424735
351,-0.09045118688519357
352,-0.37959981374234086
353,-1.0914934984958173
354,0.01876644896138989
355,-2.1389363989760684
356,-1.6444837987774794
357,-0.31282606052488604
358,-2.016538908885786
359,-1.0018830085619808
360,-2.3625042499325772
361,-1.399333869233424
362,-2.1709043699752395
363,-0.41943393916655985
364,-2.4764713741080904
365,-0.95280202857024
366,0.9813121205846022
367,-0.2757072222846575
368,-1.7164860758771416
369,-0.3548238995333201
370,-1.0270858226098805
371,-1.7119091671473936
372,-1.28437541995207
373,-1.742129335599794
374,-0.9421160147475206
375,-2.225656404669375
376,-1.301570239135439
377,-1.6108706574678693
378,-2.0712744103537144
379,-1.4309613668351315
380,-0.5724392785789946
381,-1.1851469657772995
382,-0.9923882651424316
383,-1.280202936201564
384,-2.5245041957560423
385,-0.5219989206614124
386,-1.314173707968956
387,-0.4069290862634181
388,-0.9172598812053032
389,-0.7046679944749131
390,-1.39067135045725
391,-1.3797487591066877
392,-1.474637514746993
393,-0.6556797722093564
394,-1.0666683689960645
395,-2.2536938437726772
396,-0.10813384223688313
397,-2.364357534228897
398,-0.29206649048918676
399,-2.7542174971084097
400,0.23499275570254363
401,-0.11472330958151639
402,-1.4150944384606459
403,-0.09607520963342595
404,-0.7092179729376934
405,-1.6550789723275139
406,-0.9083828192015236
407,-0.6633785492354829
408,-0.08317894408450766
409,-1.4712677332356923
410,-1.4662844552103036
411,-0.6392545975585786
412,-0.01170907257549885
413,-1.7291539705626586
414,-0.33030848878951546
415,-1.3818128125169673
416,-1.995906560297081
417,-2.112612578191846
418,-1.3248094016514138
419,-1.0822791307139052
420,0.6247540749107078
421,-0.8350355406671561
422,-1.3382460609985554
423,-0.61704023447203
424,-1.1081758705292946
425,-1.9517788451893954
426,-0.42617222296726553
427,-1.4801309013143333
428,-1.1983833175806766
429,-1.7385516370583762
430,-2.1405724933904255
431,-1.6843995109826875
432,0.03068602281778611
433,-0.6384049601086578
434,-2.1324582410845854
435,-0.8615892082634783
436,-1.2865146725730963
437,-1.5957435920579828
438,-0.2643742343648179
439,-2.2664948045333575
440,-0.7485547192712433
441,-2.0050657533193683
442,-0.004829538530628194
443,0.11572989488111544
444,-0.27439676924491363
445,-1.7381191613559734
446,-0.29300882563223085
447,-1.932465940812318
448,-1.1295084317914836
449,-0.6969747468881867
450,-2.233236551881725
451,-1.821422686942307
452,-0.9859725302891671
453,-1.7566213718360184
454,1.0317426253492659
455,-0.4588473974606441
456,-1.451506805232409
457,-1.0638417896919752
458,-2.261064795965956
459,-1.6119316035567446
460,-1.9185192534692268
461,-1.9777256130996133
462,-1.9402465327811462
463,-1.484222580969374
464,-1.0777792980342913
465,-1.676908632913899
466,-2.1958466380781867
467,-1.974438652130539
468,-0.9704108191219992
469,-2.0110490508701893
470,-1.8160562443474968
471,-1.076319264444405
472,-0.6041047970700902
473,-1.3601021812301197
474,-1.7474416383735747
475,-0.6832784981921307
476,-0.8294093722160026
477,-1.182284301719111
478,-0.50409414135602
479,0.46525814359601586
480,-1.9012257082696058
481,-1.5216717702906748
482,-0.8582064447638471
483,-0.12118500972641916
484,-0.9203535499773701
485,-0.8045839513001725
486,-2.068886214618254
487,-1.6961471299864883
488,-1.3722703105111116
489,-1.5235308419162652
490,-1.3724387069391575
491,-2.06618338549711
492,-0.5136165006004365
493,-1.2954588819436001
494,-2.013543864460316
495,-0.7623535440530067
496,-2.0270940271817466
497,-1.2459915651983113
498,-1.1935825312051949
499,-0.039868592248004216
500,-1.5640174824727187
501,-1.4871274089173538
502,0.024486477057268974
503,-0.8350705643940941
504,0.5916388102977088
505,0.6013039393317099
506,-0.8062528168591103
507,-1.826015381682483
508,-1.5173406660431863
509,-1.1591052908008486
510,-1.4154479234867
511,-0.28700663730399695
512,-2.0168822369264467
513,-2.5066631595229563
514,-1.8261854681255107
515,-1.0901142305488223
516,0.5335997740683006
517,0.002181598292059856
518,-1.2351744137178502
519,-2.117973298078135
520,-1.2111775195783832
521,-1.1364948578619436
522,-0.16226326338199548
523,0.6998609330513901
524,0.767332508671098
525,-0.44181096463217406
526,-1.6594934770534815
527,-0.6018614406146028
528,-1.7388281112800368
529,-1.9565702200216275
530,-1.4615431675419777
531,-1.336532526160757
532,0.7505776936484039
533,-1.8655905131706743
534,-0.9307218976595759
535,-1.062339485947103
536,-1.2819333301927565
537,-1.2008656664767567
538,0.5615974000063957
539,-0.49696711192214965
540,0.6810625371774703
541,-2.0722672477612045
542,-2.0038487530714746
543,-1.63256731361647
544,-1.819937405206378
545,-0.1766955918070759
546,-1.2690659811891738
547,-1.6502119609958665
548,-0.7271570476962564
549,-1.587107433125636
550,-1.8116362748815655
551,-1.560314450006578
552,-0.6570695126148138
553,-0.5836240604345176
554,-1.1248104382280315
555,-1.3620776126828846
556,-0.08373663843543881
557,-1.9524143619160064
558,-1.0302796272623482
559,-2.5191291256648864
560,-1.5360460314792366
561,-0.17654138180719042
562,-1.885342662675638
563,-1.9603652560659186
564,-1.9938719578110917
565,-2.404818731528902
566,-1.5819930233837498
567,0.45274359940175257
568,1.1498974029838016
569,-2.7412794960374742
570,-0.5156231190204066
571,-2.3196555817533566
572,-0.4658649710130117
573,-2.1138477491944725
574,-1.8260946831471212
575,-1.7665667566251084
576,-0.09591973018263449
577,-1.6670044234436343
578,-1.8561437503916032
579,-1.2074279613906893
580,-1.5870048201322031
581,-1.4838352643737387
582,-0.4249895129253475
583,-2.1465868453882235
584,-0.5656140778583908
585,-1.097068122978557
586,-2.327207304169077
587,-0.8026138392718106
588,-0.5971604056172934
589,0.7240454110677654
590,-1.340396961198504
591,-0.7840455619988085
592,-2.0286834843687505
593,-1.3054459748690657
594,-1.0132120338120874
595,-2.5388791571543963
596,-1.8923538454571485
597,-0.44113010514775536
598,-2.1121352684846206
599,-1.3411876486814622
600,-1.4615362529195015
601,-0.8504551345376636
602,-1.3457993737861218
603,-1.772467538935401
604,-1.8141693427552694
605,-2.202710716980564
606,-1.5601549150906489
607,-2.0438451166063194
608,-2.051337436560766
609,-2.1873167581868236
610,-1.2085393485765616
611,-0.6401567505250996
612,-1.7995898509924506
613,-1.120545776911713
614,-1.073130844433635
615,-1.5356108936717414
616,-0.8659110186973624
617,-1.7707806599348452
618,-0.879867539995876
619,-1.644836799633558
620,-1.6902209605407008
621,-1.460852521069017
622,-0.7364385509112297
623,-2.1111712739589223
624,-0.8417440414680754
625,0.12925346968119322
626,-1.563166535880225
627,-1.4938018475067534
628,-1.3904093632852779
629,-1.084922548901374
630,-1.4319861993039154
631,-1.402132009866589
632,-0.7222850191064749
633,-1.146370785118533
634,-0.997928845746515
635,-2.5688110493709666
636,-1.5557919454043951
637,-1.2604076490527285
638,-0.8266557007614466
639,-1.4788239875462879
640,-1.5073934318394078
641,-1.9698311839498448
642,-1.6984023960310795
643,-1.7619685156968712
644,-1.649798055628664
645,-1.5305950754380806
646,-1.1042366522711837
647,-1.2641415684658006
648,-0.15548701739279142
649,-1.0916495985377854
650,-0.32363978720760156
651,-0.2797705246977837
652,-1.4797501922560146
653,-1.7798633345424635
654,-0.27067685845645933
655,-1.1472531193060147
656,-2.3971526571725965
657,-2.029240107774472
658,-0.08761606206265735
659,-1.3918248091409784
660,-2.385591287979918
661,-1.696856745273424
662,-0.47292537251916594
663,-1.4505839701646968
664,0.6919305557700349
665,-0.9914857786769599
666,0.46729785152351827
667,-2.1766000314582787
668,-1.5418060800817164
669,-0.17002313459368565
670,-1.0897496690174335
671,-1.9113091450671404
672,-2.0892740463656767
673,-1.465568303485818
674,-1.4571385571499582
675,-0.6602666500169503
676,-1.8453323107203026
677,-1.6234149238177287
678,-2.479697748117207
679,-2.495651256434632
680,-0.944613365105273
681,-1.0215718644254057
682,-1.4636026597723295
683,-2.6310112365936553
684,-1.5399979597960065
685,-0.7657413707313506
686,0.4956198088488367
687,-1.3351152867068132
688,-1.793799999346498
689,-0.7280733929970123
690,-0.13761755106981757
691,-1.341149224491356
692,-2.507126289082202
693,-1.3399588379987433
694,-1.1524887143129767
695,-2.1793075915486937
696,-1.834541882078715
697,-1.6830622945160587
698,-1.5597505965066423
699,-1.6303431446604941
700,-1.981498356830393
701,-0.45355690554143807
702,-1.8791874760367593
703,-0.28413023279493926
704,-0.3339642678180961
705,-2.514235334530072
706,-0.5038742832188028
707,-2.2248270972205306
708,-1.64857423742861
709,-1.1531539765834842
710,-0.5498147541347039
711,-2.503856117351652
712,-2.225979587855773
713,-0.11614651388784858
714,-1.7659549109976869
715,0.443350797832544
716,-2.0855428583680893
717,-0.09681892104607097
718,-0.14419368761954302
719,-2.0257025414019263
720,-1.7247780973752969
721,-2.203363427468047
722,-1.781373869969756
723,-2.0693432714308275
724,-1.0568337799337904
725,-2.2287329496955497
726,-1.3315800646759186
727,-1.358694390976761
728,-1.9148445839636288
729,-1.3211871703361509
730,-1.08523133972849
731,-1.3614507628775467
732,-1.896030527403155
733,-2.6690257291187405
734,-1.4977115931827625
735,-1.4831562403510963
736,-1.92262537739319
737,-1.9812217796997154
738,-2.2309024253734604
739,-1.364384511328918
740,-1.7048687234164166
741,-0.8858727668716406
742,-1.181014001509245
743,-1.9359535848052118
744,-1.780409583321328
745,-1.0047900051885297
746,-0.3864428161870774
747,-1.1009292665947292
748,-0.6711968913223987
749,-2.468347429387306
750,-1.9735331113660761
751,-2.1965333717589073
752,-0.5539526813136698
753,-1.1219999226105748
754,-1.843500753418327
755,-1.1732500394761505
756,-1.7896240495274287
757,0.5954125885265766
758,-0.8776238532085054
759,-0.0048299073845968505
760,0.45468736519774205
761,2.4009379098514065
762,-1.205884695859774
763,-0.6812464916497017
764,-1.6010601680467702
765,-1.1994745539604537
766,-2.046296911310075
767,-1.2261379079974517
768,-0.19380898614383102
769,-1.6824474694671392
770,-1.607524409045565
771,-1.0723942361326946
772,-0.730592657925051
773,-1.375532524699621
774,-2.0439946495810917
775,-0.8423382224808157
776,-1.6137243847719884
777,-0.9517900162598428
778,-1.858592760950265
779,-1.5732195479486977
780,-1.0701782331045688
781,-0.8572720301930924
782,-1.7473567714798028
783,-1.6181065939626662
784,-0.06824651390173353
785,-1.706769056241831
786,-2.0354039550698206
787,0.1797709003081389
788,-1.8131917583727444
789,-1.082017256534494
790,-1.7205204209056197
791,-0.8321715390641405
792,-1.4253260135144377
793,-0.4698547651186216
794,-0.5686845954412852
795,0.2846256831135527
796,-2.3348271937331107
797,-1.3943669194885406
798,-0.6499599938922227
799,-0.2573151061591507
800,-1.6426607378107767
801,-1.896650655909516
802,-0.3047440082161365
803,-1.328416425211238
804,-0.589846276963263
805,-1.498193881560857
806,0.05231661841852182
807,-1.2671848070719796
808,-1.6460242461754622
809,-1.2448032443781758
810,-0.4134832006218279
811,-1.3455060175222862
812,-2.842611459050265
813,-0.9449460132829599
814,-1.6374490462580578
815,-1.7148481992793816
816,-1.014728991513545
817,-2.1197580051281486
818,-1.5377365503809421
819,-1.613689199502403
820,-0.7153262135667645
821,-1.4196328920779633
822,-2.710232833308943
823,-1.426162253536379
824,-1.2450767724238094
825,-2.0802951143327593
826,-1.8577363943423753
827,0.059922938445898105
828,-0.8025733403737206
829,-1.0727814281819625
830,0.650607483119364
831,-2.737255800692154
832,-1.199046925704172
833,-0.7234343080589587
834,-2.8409426485997913
835,-1.4687642591074273
836,-2.754055333659878
837,-0.6440683274952207
838,-1.742522776851584
839,-1.4920109270037276
840,-0.72489144374189
841,-2.674203251102703
842,-0.44004716864482607
843,-0.5002835572482371
844,-1.5962414491675223
845,-2.1665340327925016
846,-1.340685492698803
847,-1.145655790780946
848,-1.4725711149127323
849,-0.3976795651355329
850,-0.02898620770137065
851,-1.8475984915524448
852,-1.5612717833551424
853,-0.9883024396678607
854,-1.5031635607156875
855,-0.576040233207864
856,-0.700541107421904
857,-1.7178490442547505
858,-1.311752782563955
859,-0.7384104420204988
860,-1.3541996701104608
861,-2.1499231708293167
862,-0.37632079594621937
863,-0.10099613890583962
864,-0.6226929116115885
865,-0.8108075915071694
866,-0.7231314342158844
867,-0.42974283810059277
868,-1.6969936254190328
869,-0.289707388722378
870,-1.763719689130419
871,-1.558898144541313
872,-0.49218770126510364
873,-0.8206293707718911
874,-1.686268883616466
875,-1.479147772448471
876,0.04532628156307402
877,-1.8750260320198984
878,-1.1703234568466516
879,-0.3711529829524683
880,-0.3657159915116861
881,-1.8834250019862357
882,-1.3523196916186158
883,-2.2734878072293148
884,-2.1212161705992383
885,-1.6550583704082409
886,-1.5243674875608948
887,-1.7994108392297203
888,-0.062476732102478456
889,-0.22512409509256756
890,-1.788316768494441
891,-0.6827301921591534
892,-1.6697382070483922
893,-0.5056898963344226
894,-0.564798972811948
895,-0.7196740026392813
896,-2.235393296665222
897,-2.5203630964791985
898,-2.156106487852831
899,-0.9410202836177612
900,-2.2215579652319235
901,-1.9480560017096684
902,0.20944375701994222
903,-2.0939056939943765
904,-1.7393165755001625
905,-1.683492872923476
906,-1.8174950795679161
907,-1.107482542672307
908,-1.7143284035319195
909,-1.4662452453203987
910,-1.545636317190444
911,-0.7664600791926681
912,-0.42677026163930315
913,-0.8372136161992566
914,-1.397351931915371
915,-1.2970897532884111
916,0.7407283852191769
917,-2.0095544842632926
918,-2.0693661204733007
919,-1.5734100377184095
920,-1.0522288562422506
921,-1.5804037206027681
922,-1.875308863215924
923,-1.8580546365068755
924,-1.6415297738878916
925,-0.9379397955552735
926,-0.4944490963686428
927,-1.7836293467472888
928,-1.3643772678141621
929,-1.057667752588412
930,-1.6656103300114053
931,-2.12995996211115
932,-1.2727266313743595
933,-1.7122824309905824
934,-1.404299484841992
935,-1.6500234747529399
936,-1.5495515605887842
937,-1.8663600288412228
938,-1.1584432659116446
939,-1.1829694971771458
940,-1.305007899051028
941,-1.6831793259514771
942,-2.107376464422433
943,-0.7547113870870419
944,-0.13744907706272322
945,-0.5820097074291289
946,-1.5415443766020944
947,-1.336216018626195
948,-1.0326089274948085
949,-1.7189826389165663
950,0.0838823331361664
951,-0.07199631235928115
952,-1.8872032816709279
953,-1.7221485637126996
954,-1.506445047921154
955,-1.9271526247269255
956,-2.089723031323671
957,-1.464701615882426
958,-0.5306285832898064
959,-1.0304350621164386
960,-1.6450186684150905
961,-0.5957402573214402
962,-2.271930994083592
963,-0.901370860409413
964,0.15468885994637926
965,-0.29713692949518566
966,-0.5023984219770348
967,-1.1720739401869085
968,-1.677280607490644
969,-1.850629432700076
970,-2.2178130770603675
971,-1.237993574631886
972,-2.0324774208378247
973,-2.4882338103934853
974,-1.1749204535123028
975,-2.253705564704234
976,-0.07566885708041873
977,-0.9555089860565935
978,-2.533227429017997
979,-1.4387290751413662
980,-1.3616343154737098
981,-1.5490556473945933
982,-1.0558239793971438
983,-0.7598813921229682
984,-1.3412709909136487
985,-1.214962489198455
986,-0.45655856508774767
987,-1.5932574143936953
988,-0.00857230943489096
989,-1.0268068140291589
990,-1.7588837544688893
991,-0.5848711886328344
992,-0.734928070385843
993,-0.3212838792780129
994,-1.698870874901662
995,-0.6545458741584076
996,-2.528361363207007
997,-2.0855139439982646
998,-1.6149578128117292
999,0.7854619076616048
1000,-0.3772740214329822
1001,-2.8157404015404315
1002,-1.6835880997463855
1003,-0.6367056868923179
1004,-1.8715517288041061
1005,-2.0370654407065443
1006,-1.7407091799557117
1007,-1.3056673904797882
1008,-1.6614807177500794
1009,-0.31031389916135355
1010,-1.8558103353365387
1011,-2.160002899854352
1012,-1.6573698413076292
1013,-0.8841156875007583
1014,-1.610195386243733
1015,-1.6346028683051157
1016,-0.6398269122383401
1017,-1.7266688950975337
1018,-0.6364702592445683
1019,-2.5718384923489994
1020,-1.1959930487498138
1021,-2.313705829767634
1022,-0.2804019896318816
1023,-1.647724788148481
1024,-0.6575886684695669
1025,-1.8321313395250198
1026,-1.0722489551127308
1027,0.4652470732076512
1028,-2.017105777726836
1029,-0.32299089916272034
1030,-1.7886475982905192
1031,-1.2858630613394724
1032,-2.4611370048469565
1033,-1.6995748632575054
1034,-1.9318177289370246
1035,-1.8473960532746576
1036,-0.11266058202164411
1037,-1.4625198669402426
1038,0.057500028482875984
1039,-1.8852725080410464
1040,-1.004593505508355
1041,1.6349560561869758
1042,-1.7753763626690673
1043,0.5454096578626773
1044,-0.9672875600976409
1045,-1.36933189481634
1046,-2.2260504666733736
1047,-0.8789155173737974
1048,0.25034448155379185
1049,-1.894883479855699
1050,-1.0415577300140855
1051,-1.9045770124146941
1052,-1.4917809012062055
1053,-1.4697017463067874
1054,-1.0324520872527723
1055,-1.472771204457835
1056,-0.8025233332842154
1057,-0.42414945706415874
1058,-1.0757703641310175
1059,-1.455027944648231
1060,-1.6363047377952071
1061,-1.7152276660387435
1062,-2.023137715703301
1063,-1.2514017949118073
1064,-0.822986572719664
1065,-1.2026317003694968
1066,0.2587147012134816
1067,-0.4666134228991639
1068,-1.7293083075287627
1069,-0.7514860719170536
1070,-1.6753555616332438
1071,-1.3534450910036213
1072,-0.3799101157922573
1073,-1.8260306631558432
1074,-1.7590237174774623
1075,0.12988769694248303
1076,-1.3995756437583127
1077,-0.3285721343001459
1078,-0.3338755254924274
1079,-2.099284733675536
1080,-1.323815953210606
1081,-1.6624995531845779
1082,-1.6668970902693152
1083,-2.127877157752662
1084,-0.6762202541291181
1085,-1.147665677221436
1086,-1.116921816281093
1087,-1.602613180235215
1088,-1.7119277619611513
1089,-2.120357832817043
1090,-0.7977891577115719
1091,-0.3722809154876388
1092,-0.06813316456144855
1093,-0.36402122869439835
1094,-0.9678985856355617
1095,-0.2493547984723517
1096,-2.0091538668448483
1097,-0.004829500549755478
1098,-0.24965863041982986
1099,0.07722567418457063
1100,-0.64423475898691
1101,-0.8717868356256141
1102,0.0250838691305681
1103,-1.3462144025277394
1104,-1.518774889798991
1105,-0.46110678488281254
1106,-2.272407662283661
1107,-2.6356540736254006
1108,-2.0226334008294424
1109,-0.9647571738820978
1110,-1.3027593892987148
1111,-1.8995812274129098
1112,-1.063896352803399
1113,-0.15221732643180466
1114,0.05244707315548528
1115,-1.4684162397000144
1116,-1.43668005424496
1117,-1.155305390647204
1118,-0.030312159532160335
1119,-1.8443462687823091
1120,-0.5294372094643794
1121,-1.8545150143954725
1122,-0.117383605173758
1123,-0.9472440170553437
1124,-1.619198097402233
1125,-1.5917006772597566
1126,-2.233838310008693
1127,-0.8359013599973358
1128,-1.7817786075184137
1129,-1.8477166958088738
1130,-1.0259013264654857
1131,-1.5850512973876356
1132,-2.1934082120019514
1133,-1.9966927447766494
1134,-1.7201346286792398
1135,-1.7338515397689311
1136,-2.1247958458800356
1137,-1.0089923700993266
1138,-0.25084746046725576
1139,-1.066678935701025
1140,-2.289460553870788
1141,-2.26504396295736
1142,-0.5216965150972904
1143,-1.0256301895787203
1144,-2.005606065885381
1145,-2.014069344754311
1146,-0.7689207682307722
1147,-1.235779777307185
1148,-1.5796427816592693
1149,-2.303256357434044
1150,-1.9177875186399904
1151,-1.5342794702810634
1152,-1.3904707507782763
1153,-1.6911046904331646
1154,-2.57885258790909
1155,-1.3731973406984361
1156,0.34536722473905174
1157,-0.016606974157095916
1158,-1.0839452473975837
1159,-0.3509490262674259
1160,-0.8398993729540933
1161,-0.2629870992047179
1162,-0.4858623525605852
1163,-2.175742110132037
1164,-0.9545934295893281
1165,-0.349299610960415
1166,-0.5965419274031459
1167,-2.246584769946834
1168,-1.7259052842994642
1169,-2.2896084028206363
1170,-0.025552377027950955
1171,-1.9845010065969764
1172,-1.272219052180221
1173,-2.088876040453822
1174,-1.31870664170564
1175,-1.919466239737945
1176,-0.07830097934246104
1177,-0.2659529690909501
1178,0.46271319149590623
